Tipo_Sucessor,Qtd Chaves,Altura,Altura Esperada
AVL,223,8,10
AVL,223,8,10
AVL,223,8,10
AVL,223,8,10
AVL,223,8,10
AVL,223,8,10
AVL,223,8,10
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,995,11,14
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,148,8,10
AVL,148,8,10
AVL,148,7,10
AVL,148,8,10
AVL,148,7,10
AVL,148,8,10
AVL,148,8,10
AVL,148,8,10
AVL,148,8,10
AVL,148,8,10
AVL,148,8,10
AVL,148,7,10
AVL,148,8,10
AVL,148,7,10
AVL,148,8,10
AVL,148,7,10
AVL,148,8,10
AVL,148,8,10
AVL,148,8,10
AVL,148,8,10
AVL,148,8,10
AVL,148,8,10
AVL,148,7,10
AVL,148,8,10
AVL,148,8,10
AVL,148,8,10
AVL,148,8,10
AVL,148,8,10
AVL,148,7,10
AVL,148,7,10
AVL,148,7,10
AVL,148,8,10
AVL,148,8,10
AVL,148,8,10
AVL,148,8,10
AVL,148,7,10
AVL,148,8,10
AVL,148,8,10
AVL,148,8,10
AVL,148,7,10
AVL,148,8,10
AVL,148,8,10
AVL,148,8,10
AVL,148,8,10
AVL,148,8,10
AVL,148,7,10
AVL,148,8,10
AVL,148,8,10
AVL,148,8,10
AVL,148,8,10
AVL,148,8,10
AVL,148,7,10
AVL,148,8,10
AVL,148,8,10
AVL,148,8,10
AVL,148,8,10
AVL,148,8,10
AVL,148,7,10
AVL,148,7,10
AVL,148,8,10
AVL,148,7,10
AVL,148,8,10
AVL,148,8,10
AVL,148,8,10
AVL,148,7,10
AVL,148,7,10
AVL,148,7,10
AVL,148,7,10
AVL,148,8,10
AVL,148,8,10
AVL,148,8,10
AVL,148,8,10
AVL,148,8,10
AVL,148,8,10
AVL,148,7,10
AVL,148,8,10
AVL,148,7,10
AVL,148,8,10
AVL,148,8,10
AVL,148,8,10
AVL,148,8,10
AVL,148,8,10
AVL,148,7,10
AVL,148,7,10
AVL,148,8,10
AVL,148,8,10
AVL,148,8,10
AVL,148,7,10
AVL,148,7,10
AVL,148,8,10
AVL,148,7,10
AVL,148,8,10
AVL,148,8,10
AVL,148,8,10
AVL,148,7,10
AVL,148,8,10
AVL,148,8,10
AVL,148,7,10
AVL,148,8,10
AVL,148,8,10
AVL,836,11,13
AVL,836,11,13
AVL,836,11,13
AVL,836,10,13
AVL,836,11,13
AVL,836,11,13
AVL,836,10,13
AVL,836,11,13
AVL,836,10,13
AVL,836,10,13
AVL,836,10,13
AVL,836,11,13
AVL,836,11,13
AVL,836,10,13
AVL,836,11,13
AVL,836,11,13
AVL,836,11,13
AVL,836,11,13
AVL,836,11,13
AVL,836,11,13
AVL,836,10,13
AVL,836,11,13
AVL,836,10,13
AVL,836,10,13
AVL,836,10,13
AVL,836,11,13
AVL,836,10,13
AVL,836,11,13
AVL,836,11,13
AVL,836,11,13
AVL,836,11,13
AVL,836,11,13
AVL,836,11,13
AVL,836,11,13
AVL,836,11,13
AVL,836,11,13
AVL,836,10,13
AVL,836,11,13
AVL,836,11,13
AVL,836,10,13
AVL,836,11,13
AVL,836,10,13
AVL,836,10,13
AVL,836,11,13
AVL,836,10,13
AVL,836,10,13
AVL,836,10,13
AVL,836,11,13
AVL,836,11,13
AVL,836,10,13
AVL,836,11,13
AVL,836,10,13
AVL,836,11,13
AVL,836,11,13
AVL,836,11,13
AVL,836,11,13
AVL,836,11,13
AVL,836,11,13
AVL,836,11,13
AVL,836,11,13
AVL,836,10,13
AVL,836,11,13
AVL,836,11,13
AVL,836,11,13
AVL,836,11,13
AVL,836,10,13
AVL,836,11,13
AVL,836,11,13
AVL,836,10,13
AVL,836,11,13
AVL,836,11,13
AVL,836,11,13
AVL,836,11,13
AVL,836,10,13
AVL,836,11,13
AVL,836,11,13
AVL,836,10,13
AVL,836,10,13
AVL,836,11,13
AVL,836,10,13
AVL,836,10,13
AVL,836,11,13
AVL,836,11,13
AVL,836,11,13
AVL,836,11,13
AVL,836,11,13
AVL,836,11,13
AVL,836,11,13
AVL,836,11,13
AVL,836,11,13
AVL,836,10,13
AVL,836,11,13
AVL,836,11,13
AVL,836,10,13
AVL,836,10,13
AVL,836,11,13
AVL,836,10,13
AVL,836,11,13
AVL,836,10,13
AVL,836,10,13
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,174,8,10
AVL,692,10,13
AVL,692,10,13
AVL,692,10,13
AVL,692,10,13
AVL,692,10,13
AVL,692,10,13
AVL,692,10,13
AVL,692,10,13
AVL,692,10,13
AVL,692,10,13
AVL,692,10,13
AVL,692,10,13
AVL,692,10,13
AVL,692,10,13
AVL,692,10,13
AVL,692,10,13
AVL,692,10,13
AVL,692,10,13
AVL,692,10,13
AVL,692,10,13
AVL,692,10,13
AVL,692,10,13
AVL,692,10,13
AVL,692,10,13
AVL,692,10,13
AVL,692,10,13
AVL,692,10,13
AVL,692,11,13
AVL,692,10,13
AVL,692,10,13
AVL,692,10,13
AVL,692,10,13
AVL,692,10,13
AVL,692,10,13
AVL,692,10,13
AVL,692,10,13
AVL,692,10,13
AVL,692,10,13
AVL,692,10,13
AVL,692,10,13
AVL,692,10,13
AVL,692,10,13
AVL,692,10,13
AVL,692,10,13
AVL,692,10,13
AVL,692,10,13
AVL,692,10,13
AVL,692,11,13
AVL,692,10,13
AVL,692,10,13
AVL,692,10,13
AVL,692,10,13
AVL,692,10,13
AVL,692,10,13
AVL,692,10,13
AVL,692,10,13
AVL,692,10,13
AVL,692,11,13
AVL,692,10,13
AVL,692,10,13
AVL,692,10,13
AVL,692,10,13
AVL,692,10,13
AVL,692,10,13
AVL,692,10,13
AVL,692,10,13
AVL,692,10,13
AVL,692,10,13
AVL,692,10,13
AVL,692,10,13
AVL,692,10,13
AVL,692,10,13
AVL,692,10,13
AVL,692,10,13
AVL,692,10,13
AVL,692,10,13
AVL,692,10,13
AVL,692,11,13
AVL,692,10,13
AVL,692,10,13
AVL,692,10,13
AVL,692,10,13
AVL,692,10,13
AVL,692,10,13
AVL,692,10,13
AVL,692,10,13
AVL,692,10,13
AVL,692,10,13
AVL,692,10,13
AVL,692,10,13
AVL,692,10,13
AVL,692,10,13
AVL,692,10,13
AVL,692,11,13
AVL,692,10,13
AVL,692,10,13
AVL,692,10,13
AVL,692,10,13
AVL,692,10,13
AVL,692,10,13
AVL,446,10,12
AVL,446,9,12
AVL,446,9,12
AVL,446,9,12
AVL,446,10,12
AVL,446,9,12
AVL,446,9,12
AVL,446,9,12
AVL,446,10,12
AVL,446,9,12
AVL,446,9,12
AVL,446,10,12
AVL,446,9,12
AVL,446,10,12
AVL,446,10,12
AVL,446,10,12
AVL,446,10,12
AVL,446,10,12
AVL,446,9,12
AVL,446,10,12
AVL,446,9,12
AVL,446,10,12
AVL,446,9,12
AVL,446,9,12
AVL,446,10,12
AVL,446,10,12
AVL,446,10,12
AVL,446,10,12
AVL,446,9,12
AVL,446,10,12
AVL,446,10,12
AVL,446,10,12
AVL,446,10,12
AVL,446,9,12
AVL,446,10,12
AVL,446,10,12
AVL,446,9,12
AVL,446,9,12
AVL,446,10,12
AVL,446,9,12
AVL,446,9,12
AVL,446,10,12
AVL,446,9,12
AVL,446,10,12
AVL,446,10,12
AVL,446,9,12
AVL,446,10,12
AVL,446,10,12
AVL,446,10,12
AVL,446,10,12
AVL,446,10,12
AVL,446,9,12
AVL,446,10,12
AVL,446,9,12
AVL,446,9,12
AVL,446,10,12
AVL,446,10,12
AVL,446,10,12
AVL,446,9,12
AVL,446,9,12
AVL,446,10,12
AVL,446,9,12
AVL,446,9,12
AVL,446,9,12
AVL,446,9,12
AVL,446,9,12
AVL,446,9,12
AVL,446,9,12
AVL,446,9,12
AVL,446,10,12
AVL,446,10,12
AVL,446,10,12
AVL,446,9,12
AVL,446,9,12
AVL,446,9,12
AVL,446,9,12
AVL,446,10,12
AVL,446,10,12
AVL,446,9,12
AVL,446,10,12
AVL,446,10,12
AVL,446,9,12
AVL,446,9,12
AVL,446,10,12
AVL,446,9,12
AVL,446,9,12
AVL,446,10,12
AVL,446,9,12
AVL,446,10,12
AVL,446,10,12
AVL,446,9,12
AVL,446,10,12
AVL,446,9,12
AVL,446,9,12
AVL,446,10,12
AVL,446,10,12
AVL,446,10,12
AVL,446,9,12
AVL,446,10,12
AVL,446,10,12
AVL,849,10,13
AVL,849,11,13
AVL,849,11,13
AVL,849,11,13
AVL,849,11,13
AVL,849,11,13
AVL,849,10,13
AVL,849,11,13
AVL,849,11,13
AVL,849,11,13
AVL,849,11,13
AVL,849,11,13
AVL,849,11,13
AVL,849,10,13
AVL,849,11,13
AVL,849,11,13
AVL,849,11,13
AVL,849,10,13
AVL,849,11,13
AVL,849,11,13
AVL,849,11,13
AVL,849,10,13
AVL,849,11,13
AVL,849,11,13
AVL,849,11,13
AVL,849,11,13
AVL,849,11,13
AVL,849,11,13
AVL,849,11,13
AVL,849,11,13
AVL,849,11,13
AVL,849,11,13
AVL,849,11,13
AVL,849,11,13
AVL,849,11,13
AVL,849,11,13
AVL,849,11,13
AVL,849,10,13
AVL,849,11,13
AVL,849,11,13
AVL,849,11,13
AVL,849,11,13
AVL,849,11,13
AVL,849,11,13
AVL,849,11,13
AVL,849,11,13
AVL,849,11,13
AVL,849,10,13
AVL,849,10,13
AVL,849,11,13
AVL,849,11,13
AVL,849,11,13
AVL,849,11,13
AVL,849,11,13
AVL,849,11,13
AVL,849,11,13
AVL,849,10,13
AVL,849,11,13
AVL,849,11,13
AVL,849,11,13
AVL,849,10,13
AVL,849,10,13
AVL,849,11,13
AVL,849,10,13
AVL,849,11,13
AVL,849,10,13
AVL,849,11,13
AVL,849,10,13
AVL,849,11,13
AVL,849,10,13
AVL,849,11,13
AVL,849,10,13
AVL,849,11,13
AVL,849,11,13
AVL,849,11,13
AVL,849,11,13
AVL,849,10,13
AVL,849,10,13
AVL,849,11,13
AVL,849,11,13
AVL,849,10,13
AVL,849,11,13
AVL,849,11,13
AVL,849,11,13
AVL,849,11,13
AVL,849,11,13
AVL,849,11,13
AVL,849,10,13
AVL,849,10,13
AVL,849,11,13
AVL,849,11,13
AVL,849,11,13
AVL,849,11,13
AVL,849,11,13
AVL,849,10,13
AVL,849,11,13
AVL,849,10,13
AVL,849,11,13
AVL,849,11,13
AVL,849,10,13
AVL,366,9,11
AVL,366,9,11
AVL,366,9,11
AVL,366,9,11
AVL,366,9,11
AVL,366,9,11
AVL,366,9,11
AVL,366,9,11
AVL,366,9,11
AVL,366,9,11
AVL,366,9,11
AVL,366,9,11
AVL,366,9,11
AVL,366,9,11
AVL,366,9,11
AVL,366,9,11
AVL,366,9,11
AVL,366,9,11
AVL,366,9,11
AVL,366,9,11
AVL,366,9,11
AVL,366,9,11
AVL,366,9,11
AVL,366,9,11
AVL,366,9,11
AVL,366,9,11
AVL,366,9,11
AVL,366,9,11
AVL,366,9,11
AVL,366,9,11
AVL,366,9,11
AVL,366,9,11
AVL,366,9,11
AVL,366,9,11
AVL,366,9,11
AVL,366,9,11
AVL,366,9,11
AVL,366,9,11
AVL,366,9,11
AVL,366,9,11
AVL,366,9,11
AVL,366,9,11
AVL,366,9,11
AVL,366,9,11
AVL,366,9,11
AVL,366,9,11
AVL,366,9,11
AVL,366,9,11
AVL,366,9,11
AVL,366,9,11
AVL,366,9,11
AVL,366,9,11
AVL,366,9,11
AVL,366,9,11
AVL,366,9,11
AVL,366,9,11
AVL,366,9,11
AVL,366,9,11
AVL,366,9,11
AVL,366,9,11
AVL,366,9,11
AVL,366,9,11
AVL,366,9,11
AVL,366,9,11
AVL,366,9,11
AVL,366,9,11
AVL,366,9,11
AVL,366,9,11
AVL,366,9,11
AVL,366,9,11
AVL,366,9,11
AVL,366,9,11
AVL,366,9,11
AVL,366,10,11
AVL,366,9,11
AVL,366,9,11
AVL,366,9,11
AVL,366,9,11
AVL,366,9,11
AVL,366,9,11
AVL,366,9,11
AVL,366,9,11
AVL,366,9,11
AVL,366,9,11
AVL,366,9,11
AVL,366,9,11
AVL,366,9,11
AVL,366,9,11
AVL,366,9,11
AVL,366,9,11
AVL,366,9,11
AVL,366,9,11
AVL,366,9,11
AVL,366,9,11
AVL,366,9,11
AVL,366,9,11
AVL,366,9,11
AVL,366,9,11
AVL,366,10,11
AVL,366,9,11
AVL,373,9,11
AVL,373,9,11
AVL,373,9,11
AVL,373,9,11
AVL,373,9,11
AVL,373,9,11
AVL,373,9,11
AVL,373,9,11
AVL,373,9,11
AVL,373,9,11
AVL,373,9,11
AVL,373,9,11
AVL,373,9,11
AVL,373,9,11
AVL,373,9,11
AVL,373,9,11
AVL,373,9,11
AVL,373,9,11
AVL,373,9,11
AVL,373,9,11
AVL,373,9,11
AVL,373,9,11
AVL,373,9,11
AVL,373,9,11
AVL,373,9,11
AVL,373,9,11
AVL,373,9,11
AVL,373,9,11
AVL,373,9,11
AVL,373,9,11
AVL,373,9,11
AVL,373,9,11
AVL,373,9,11
AVL,373,9,11
AVL,373,10,11
AVL,373,9,11
AVL,373,9,11
AVL,373,9,11
AVL,373,9,11
AVL,373,9,11
AVL,373,9,11
AVL,373,9,11
AVL,373,9,11
AVL,373,9,11
AVL,373,9,11
AVL,373,9,11
AVL,373,9,11
AVL,373,10,11
AVL,373,9,11
AVL,373,9,11
AVL,373,9,11
AVL,373,9,11
AVL,373,9,11
AVL,373,9,11
AVL,373,9,11
AVL,373,10,11
AVL,373,9,11
AVL,373,9,11
AVL,373,9,11
AVL,373,9,11
AVL,373,9,11
AVL,373,9,11
AVL,373,9,11
AVL,373,9,11
AVL,373,9,11
AVL,373,9,11
AVL,373,9,11
AVL,373,9,11
AVL,373,9,11
AVL,373,9,11
AVL,373,9,11
AVL,373,9,11
AVL,373,9,11
AVL,373,9,11
AVL,373,9,11
AVL,373,9,11
AVL,373,9,11
AVL,373,9,11
AVL,373,9,11
AVL,373,9,11
AVL,373,9,11
AVL,373,9,11
AVL,373,9,11
AVL,373,9,11
AVL,373,9,11
AVL,373,10,11
AVL,373,9,11
AVL,373,9,11
AVL,373,9,11
AVL,373,9,11
AVL,373,9,11
AVL,373,9,11
AVL,373,9,11
AVL,373,9,11
AVL,373,9,11
AVL,373,9,11
AVL,373,9,11
AVL,373,9,11
AVL,373,9,11
AVL,373,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,331,9,11
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,584,10,12
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,354,9,11
AVL,925,11,13
AVL,925,11,13
AVL,925,11,13
AVL,925,11,13
AVL,925,11,13
AVL,925,11,13
AVL,925,11,13
AVL,925,11,13
AVL,925,11,13
AVL,925,11,13
AVL,925,11,13
AVL,925,11,13
AVL,925,11,13
AVL,925,11,13
AVL,925,11,13
AVL,925,11,13
AVL,925,11,13
AVL,925,11,13
AVL,925,11,13
AVL,925,11,13
AVL,925,11,13
AVL,925,11,13
AVL,925,11,13
AVL,925,11,13
AVL,925,11,13
AVL,925,11,13
AVL,925,10,13
AVL,925,11,13
AVL,925,11,13
AVL,925,11,13
AVL,925,11,13
AVL,925,11,13
AVL,925,11,13
AVL,925,11,13
AVL,925,11,13
AVL,925,11,13
AVL,925,11,13
AVL,925,11,13
AVL,925,11,13
AVL,925,11,13
AVL,925,11,13
AVL,925,11,13
AVL,925,11,13
AVL,925,11,13
AVL,925,11,13
AVL,925,11,13
AVL,925,11,13
AVL,925,11,13
AVL,925,11,13
AVL,925,11,13
AVL,925,11,13
AVL,925,11,13
AVL,925,11,13
AVL,925,11,13
AVL,925,11,13
AVL,925,11,13
AVL,925,11,13
AVL,925,11,13
AVL,925,11,13
AVL,925,11,13
AVL,925,11,13
AVL,925,11,13
AVL,925,11,13
AVL,925,11,13
AVL,925,11,13
AVL,925,11,13
AVL,925,11,13
AVL,925,11,13
AVL,925,11,13
AVL,925,11,13
AVL,925,11,13
AVL,925,11,13
AVL,925,11,13
AVL,925,11,13
AVL,925,11,13
AVL,925,11,13
AVL,925,11,13
AVL,925,11,13
AVL,925,11,13
AVL,925,11,13
AVL,925,11,13
AVL,925,11,13
AVL,925,11,13
AVL,925,11,13
AVL,925,11,13
AVL,925,11,13
AVL,925,11,13
AVL,925,11,13
AVL,925,11,13
